Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,brightness_group_pc1,brightness_group_pc2,occlusion_group_pc1,occlusion_group_pc2,margin_group_pc1,margin_group_pc2,brightness_group_pc1_scaled,brightness_group_pc2_scaled,occlusion_group_pc1_scaled,occlusion_group_pc2_scaled,margin_group_pc1_scaled,margin_group_pc2_scaled
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000011.jpg,19.570745,52.102459,0,0.236753,0.030627,0.290199,0,6.988249,19,0.90415,0,0,0.11592,0.13923,0.001758,0,0.036763,48.140647,0.136486,5.264705,5.893952,1.552827,5.783364,7.967059,14.161532,8.724995,-8725.879883,0,21,75,0,68,89,100,100,87,93,100,100,100,100,73,100,100,96,25,0,100,100,82,100,98,94,98,32,100,302,5.854390481,-2.478496786,-5.287070729,0.104347531,-32.93773466,7.143085243,0.241457381,0.206822516,0.010846785,0.212455013,0.076272464,0.414552803
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000012.jpg,28.788509,3.505807,0.352617,0.252209,0.015989,0.141341,0,6.945426,49,0.883081,3.221132,0,0.072282,0.101803,0,0,0.006836,37.662326,0.26818,4.567624,3.770945,1.30339,2.447477,-1.021478,2.858749,-9.51129,-16631.60156,0,90,98,73,74,100,100,100,87,100,100,84,100,99,84,100,100,99,17,5,100,100,28,100,100,100,97,9,100,306,-1.771937542,-12.15138957,-6.491991692,-1.012019311,6.155304745,-30.44110717,0.184668069,0.110479996,0.002711696,0.203358837,0.31468954,0.148092032
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000013.jpg,31.33326,83.522347,0.252595,0.199393,0.023351,0.330558,0,6.966108,28,0.939014,0,0,0.058123,0.079263,0,0,0.00098,97.985206,0.354154,2.681617,2.599422,1.446143,1.378355,6.63297,12.934553,3.778688,-11308.50684,0,96,62,66,50,97,100,100,87,96,100,100,100,98,88,100,100,100,80,26,100,100,61,1,99,95,100,22,100,276,21.72353094,-13.6904332,-6.893632013,-1.384141592,53.85614587,63.92619986,0.359626646,0.095151041,0,0.200326779,0.605603094,0.817128236
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000014.jpg,28.132841,56.236105,0.69213,0.19372,0.011146,0.211543,0,6.706907,50,0.901952,3.064156,0,0.095367,0.006702,0,0,0.009237,93.740703,0.251203,2.982433,2.625838,1.662036,2.318808,9.173066,18.892552,-8.544408,-7178.443848,0,88,73,90,47,95,100,100,84,100,100,85,100,100,96,100,100,99,77,4,100,100,93,99,97,90,98,39,100,277,25.63387114,-12.14469396,-6.491991692,-1.012019311,-38.67460286,16.40103231,0.388744922,0.110546685,0.002711696,0.203358837,0.041284974,0.480188901
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000015.jpg,23.549061,87.043024,0.660239,0.302228,0.017535,0.073698,0,6.997711,-24,0.911034,0,0,0.041001,0.054695,0,0,0.004606,67.575779,0.208185,3.245959,3.705432,1.361358,3.442071,3.228752,-0.550149,13.188191,-8967.146484,0,55,60,88,89,100,100,100,87,36,100,100,100,89,92,100,100,100,47,2,100,100,40,100,100,100,95,31,100,297,-16.13603323,-9.349672592,-6.893632013,-1.384141592,-3.126679011,-22.43741335,0.077706092,0.138385245,0,0.200326779,0.258081421,0.204835846
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000016.jpg,27.095253,4.197196,0.042388,0.272929,0.014931,0.079553,0,6.901974,46,0.895208,0,0.049057,0.066358,0.005537,0,0,0.010648,98.584688,0.280434,2.285595,2.765162,1.315936,2.259856,-6.215913,3.577683,-0.094797,-8353.023438,0,83,98,39,81,100,100,100,86,100,100,100,95,99,96,100,100,99,81,7,100,100,30,99,99,100,100,34,100,278,-8.24332304,-10.79605044,-6.491991692,-1.012019311,6.041980614,-27.96971558,0.136479015,0.123979245,0.002711696,0.203358837,0.313998409,0.165613465
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000017.jpg,24.164209,58.065319,0.785306,0.267662,0.015461,0.068034,0,6.812607,49,0.858731,0,0,0.085695,0.126662,0,0,0.029547,27.249237,0.165598,3.19396,5.199469,1.977305,4.122891,-8.836285,10.493462,13.965231,-14367.5,0,61,73,93,79,100,100,100,85,100,100,100,100,100,77,100,100,97,11,1,100,100,100,100,98,97,94,13,100,341,-6.096251127,-11.12174149,-5.68871105,-0.26777475,-45.12925368,20.16293611,0.152467146,0.120735345,0.008135089,0.209422954,0.001919936,0.506859682
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000018.jpg,26.22377,80.055914,0.814815,0.364239,0.014214,0.022986,0,6.901824,46,0.912204,0,0,0.063881,0.07914,0,0,0.023553,83.22931,0.212723,3.412781,3.148411,1.487386,3.212122,-1.001946,0.786048,-4.482468,-14366.56445,0,78,63,94,96,99,100,100,86,100,100,100,100,99,88,100,100,98,66,2,100,100,71,100,100,100,99,13,100,315,-22.43644693,-7.013098955,-6.090351371,-0.63989703,-24.66535727,-0.331949114,0.030790177,0.161657641,0.005423393,0.206390896,0.126723288,0.361557028
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000019.jpg,19.844269,63.258777,0.239669,0.379496,0.03477,0.072182,0,7.498833,15,0.904435,0,0,0.092776,0.061056,0,0,0.023944,51.075921,0.111203,6.292908,5.881222,1.915524,7.132013,2.915664,9.057208,0.209069,9787.647461,0,23,70,65,97,85,100,100,94,91,100,100,100,100,91,100,100,98,28,0,100,100,99,100,100,98,100,95,100,297,-22.85532142,6.527995593,-6.090351371,-0.63989703,-44.7492679,19.2654366,0.027671036,0.296527653,0.005423393,0.206390896,0.004237359,0.500496677
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000020.jpg,22.112278,5.663542,0.525463,0.328289,0.033398,0.150125,0,7.41944,29,0.908332,0,0,0.059181,0.081092,0,0,0.004991,82.234677,0.369384,2.858213,3.028489,1.043824,1.663385,-1.110951,-22.790173,-6.266569,-13293.30371,0,42,97,82,93,87,100,100,93,97,100,100,100,98,88,100,100,100,65,33,100,100,3,20,100,85,99,16,100,277,-19.13498034,3.866273263,-6.893632013,-1.384141592,84.07168903,11.00707091,0.055374487,0.270016759,0,0.200326779,0.789878902,0.441947315
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000021.jpg,27.858307,67.82696,0.146006,0.196558,0.016229,0.310132,0,6.766444,47,0.866,5.057583,0,0.057563,0.129575,0,0,0.009178,42.244126,0.308159,5.048584,5.427821,1.1126,2.132482,-2.899456,6.580805,5.25883,-15173.00879,0.016952,87,68,56,48,100,100,100,85,100,100,75,100,98,76,100,100,99,20,11,100,100,5,97,100,99,99,12,92,282,23.58954663,-16.91195657,-6.491991692,-1.012019311,25.96441847,-43.70623766,0.373521897,0.063064499,0.002711696,0.203358837,0.435499562,0.054046193
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000022.jpg,25.437828,32.765441,0.550173,0.307235,0.013007,0.044569,0,6.86658,50,0.874022,0,0,0.100348,0.086673,0.002917,0,0.088471,38.804287,0.288442,5.25371,5.046668,1.294897,2.196959,-5.284455,0.032727,10.968004,3898.908203,0,72,84,84,90,98,100,100,86,100,100,100,100,100,87,100,100,91,17,8,100,100,26,98,99,100,96,86,100,283,-16.51983686,-7.152551239,-3.278869125,1.964958935,9.782622627,-29.96122097,0.074848106,0.160268689,0.024405267,0.227615305,0.336811497,0.151494283
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000023.jpg,28.023624,88.252544,0.677686,0.281937,0.006476,0.023318,0,6.338024,46,0.911673,0.805508,0,0.06089,0.054091,0,0,0.006917,80.902926,0.256651,3.825866,2.397377,1.381998,2.527082,5.687499,9.298524,5.652901,-12724.00195,0,87,60,89,84,77,100,100,79,100,100,96,100,98,92,100,100,99,63,4,100,100,46,100,99,97,99,18,100,285,-5.560776802,12.66778506,-6.491991692,-1.012019311,-6.665834862,-17.79009635,0.156454546,0.357680279,0.002711696,0.203358837,0.236497139,0.237783945
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,107.7202979,77.15737707,141.2204162,91.32510599,89.72691934,16.08871584,1,1,1,0.95572326,0.824368507,0.47797467
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000025.jpg,25.828608,69.799871,0.176309,0.178932,0.030575,0.466534,0,6.846616,40,0.889319,0,0.361873,0.06159,0.007827,0,0,0.008585,70.177839,0.124775,5.397827,6.314439,1.440095,6.574348,-11.653124,0.648873,8.401113,13808.84473,0,75,67,59,40,89,100,100,86,99,100,100,64,98,96,100,100,99,50,0,100,100,60,100,96,100,98,98,100,299,32.89922825,-7.660497262,-6.491991692,-1.012019311,-17.65222106,-8.54466357,0.442846271,0.15520952,0.002711696,0.203358837,0.169494366,0.303331319
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000026.jpg,22.338512,200.115816,0.128086,0.193197,0.011008,0.219591,0,6.643143,35,0.898272,0,0,0.097821,0,0,0,0.021409,38.325652,0.209557,3.402255,3.349913,1.677516,3.094446,-4.453284,6.816632,-5.299375,12788.54981,0,44,25,54,47,95,100,100,83,98,100,100,100,100,97,100,100,98,17,2,100,100,94,100,99,99,99,97,100,301,25.86573029,-12.09682275,-6.090351371,-0.63989703,-40.64566695,16.06887919,0.390471457,0.111023485,0.005423393,0.206390896,0.029264028,0.477834034
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000027.jpg,21.948738,10.323401,0.484912,0.434729,0.036996,0.063263,0.000718,7.435851,47,0.873801,0,0,0.086767,0.131511,0,0,0.021767,37.376138,0.215177,4.599776,3.427859,1.506744,3.174401,24.047836,16.473267,-9.971891,-13207.9541,0,40,95,80,99,83,100,93,93,100,100,100,100,100,76,100,100,98,16,2,100,100,74,100,83,92,97,16,100,285,-24.19673143,8.911898077,-6.090351371,-0.63989703,-26.74974549,1.80728936,0.01768225,0.320271447,0.005423393,0.206390896,0.11401121,0.376723594
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000028.jpg,17.874321,65.454952,0.582857,0.408488,0.037533,0.042362,0,7.434757,43,0.888685,0,0,0.083329,0.131904,0,0,0.064329,70.179089,0.119388,3.462607,4.702305,1.007955,7.402684,0.263959,14.777803,2.561698,-14035.88184,0.002589,12,69,85,98,82,100,100,93,99,100,100,100,100,76,100,100,94,50,0,100,100,2,100,100,93,100,14,99,301,-23.06815326,9.706351452,-4.483790088,0.848592093,22.64595118,-49.90327408,0.026086187,0.328184244,0.016270178,0.21851913,0.415261196,0.010111044
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000029.jpg,25.857676,129.200356,0.681327,0.408952,0.015692,0.014182,0,7.005892,46,0.922517,0,0,0.096966,0.087887,0,0,0.010017,59.158126,0.209805,3.359312,3.240548,1.390316,3.403876,4.914411,-0.709739,12.976778,-5290.925781,0,75,44,89,98,100,100,100,88,100,100,100,100,100,87,100,100,99,37,2,100,100,48,100,99,100,95,49,100,302,-24.9863498,-7.716513616,-6.491991692,-1.012019311,-8.685047594,-16.73277742,0.011802372,0.154651594,0.002711696,0.203358837,0.224182548,0.245280022
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000030.jpg,27.971113,51.183328,0.090909,0.329599,0.034524,0.138115,0,7.486662,25,0.934072,3.320176,0,0.078194,0.004722,0,0,0.01372,121.095353,0.163018,3.453801,6.197799,1.798506,4.349544,17.446111,11.240024,-7.477114,14319.16504,0,87,76,49,93,85,100,100,94,96,100,84,100,100,96,100,100,99,93,1,100,100,98,100,91,96,98,98,100,302,-19.0248959,5.780871066,-6.491991692,-1.012019311,-43.73966154,18.73677713,0.056194229,0.289086254,0.002711696,0.203358837,0.010394655,0.496748638
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000031.jpg,22.306826,184.666865,0.0891,0.239641,0.008044,0.050973,0,6.509848,46,0.920479,0,0,0.055813,0.084634,0,0,0.004444,114.021253,0.426019,2.350515,2.824127,1.126711,1.220603,-0.462209,6.297406,1.269759,-13027.8252,0,43,28,48,69,85,100,100,81,100,100,100,100,97,87,100,100,100,90,76,100,100,6,0,100,99,100,17,100,272,6.971826214,1.920449623,-6.893632013,-1.384141592,108.457092,34.60422162,0.249778346,0.250636253,0,0.200326779,0.938598382,0.609244111
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000032.jpg,26.596403,32.688577,0.458897,0.252817,0.029528,0.223833,0,7.248413,25,0.871223,3.989227,0,0.074244,0.084052,0,0,0.01197,58.130454,0.318845,4.614521,4.993325,1.318583,1.830899,2.44498,4.571772,2.53906,-4138.682129,0,80,84,79,74,91,100,100,91,96,100,80,100,100,87,100,100,99,36,14,100,100,31,58,100,99,100,54,100,292,-1.160628005,-3.511763845,-6.491991692,-1.012019311,34.06340114,1.766398983,0.189220174,0.196531122,0.002711696,0.203358837,0.484892902,0.376433693
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000033.jpg,28.578291,58.48487,0.281633,0.319477,0.014377,0.029856,0,6.933446,38,0.893938,0,0,0.058911,0.014172,0,0,0.009632,40.117075,0.269327,3.938937,3.290758,1.384443,2.354981,-0.880062,6.724794,-3.03656,-5921.213379,0,90,72,68,92,99,100,100,87,99,100,100,100,98,96,100,100,99,18,5,100,100,46,100,100,99,100,45,100,302,-18.83788057,-7.808094691,-6.491991692,-1.012019311,-6.351024569,-17.60567633,0.057586835,0.153739441,0.002711696,0.203358837,0.238417076,0.239091428
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000034.jpg,26.193098,13.565514,0.480104,0.211157,0.017851,0.2123,0,6.924361,47,0.824063,5.366767,0,0.090252,0,0.040938,0,0.051385,34.208288,0.089076,7.264706,6.176471,1.66641,9.559932,6.325932,6.029749,-2.248,12803.4502,0,77,93,80,56,100,100,100,87,100,100,74,100,100,97,96,100,95,14,0,100,100,93,100,99,99,100,97,100,300,15.46497728,-15.51344993,-1.281316427,-0.819551159,-40.58049146,14.98695965,0.31302244,0.076993699,0.037891852,0.204927071,0.029661514,0.470163545
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000035.jpg,23.013277,46.722864,0.761574,0.431583,0.056574,0.086273,9.90E-05,7.783105,47,0.884821,0,0,0.105252,0.071022,0,0,0.005482,51.436657,0.089051,8.10971,6.670577,2.470507,8.75907,-1.465128,11.269042,-13.139916,13337.28516,0,50,78,92,99,66,100,99,97,100,100,100,100,100,90,100,100,99,28,0,100,100,100,100,100,96,95,98,100,299,-22.21764753,25.40139985,-6.491991692,-1.012019311,-45.44406398,19.97851609,0.032419462,0.48450775,0.002711696,0.203358837,0,0.505552199
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000036.jpg,19.199821,53.509069,0,0.216519,0.00934,0.095571,0,6.594519,47,0.885241,0,0,0.041344,0.013699,0.055242,0.001953,0.027332,51.640836,0.117736,5.938055,9.03006,1.667578,6.877037,-56.555849,18.153307,1.267958,-3844.777588,0,19,75,0,58,90,100,100,82,100,100,100,100,89,96,94,100,97,29,0,100,100,94,100,30,90,100,56,100,293,16.41877825,-5.088186564,-0.282540079,-2.211806205,-41.27528754,15.70003914,0.320124902,0.180829869,0.044635144,0.193582954,0.025424155,0.475219067
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000037.jpg,24.723993,14.687187,0.456667,0.179434,0.008957,0.242982,0,6.534521,41,0.871223,5.555089,0,0.099495,0.068983,0,0,0.00058,56.722644,0.291207,3.979204,2.659468,1.607766,1.843049,28.156925,11.118466,-3.687519,-1096.10498,0.327372,66,93,79,40,89,100,100,82,99,100,73,100,100,90,100,100,100,34,8,100,100,89,61,78,96,100,69,8,267,33.82666487,-7.469012426,-6.893632013,-1.384141592,-10.06357513,39.98931167,0.449752411,0.157116719,0,0.200326779,0.21577531,0.647422801
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000038.jpg,25.23736,66.591695,0.624426,0.386596,0.031114,0.020667,0.024063,7.085095,48,0.918658,0,0,0.06089,0.08159,0,0,0.013968,90.326046,0.289606,3.254752,3.088126,1.296314,2.156649,4.700734,6.003285,1.928061,-14540.9209,0,70,69,87,98,89,100,29,89,100,100,100,100,98,88,100,100,99,73,8,100,100,26,97,99,99,100,13,100,280,-23.3375192,3.029194744,-6.491991692,-1.012019311,10.42927005,-29.28482841,0.024080359,0.261679413,0.002711696,0.203358837,0.340755211,0.156289705
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000039.jpg,23.600187,109.656671,0.369141,0.291341,0.030116,0.160405,0,7.33259,47,0.810408,0,0,0.083278,0.164399,0.003187,0,0.0151,37.086434,0.089899,6.782394,7.692585,4.220444,6.903207,23.312216,-4.143421,-0.010217,-12384.3252,0,56,51,74,86,90,100,100,92,100,100,100,100,100,64,100,100,98,16,0,100,100,100,100,84,99,100,19,100,279,-12.71279191,-0.337026968,-6.090351371,-0.63989703,-45.44406398,19.97851609,0.103197196,0.228151668,0.005423393,0.206390896,0,0.505552199
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000040.jpg,27.460745,23.603655,0.350621,0.489087,0.029267,0.028849,0,7.370271,37,0.915938,0,0,0.106714,0,0,0,0.004187,62.737517,0.198645,3.275023,3.082374,1.721661,3.312435,6.850296,13.326154,2.591644,7790.166992,0,85,89,73,99,91,100,100,92,98,100,100,100,100,97,100,100,100,41,1,100,100,96,100,99,95,100,93,100,288,-25.33264664,1.109893236,-6.893632013,-1.384141592,-42.35006939,17.31061815,0.009223679,0.242563069,0,0.200326779,0.018869373,0.486637594
C:/Users/Eddy/Downloads/images_for_ofiq_2026/CelebA/test/000041.jpg,18.558395,40.761869,0,0.22796,0.01195,0.061872,0,6.722805,47,0.8748,0,0,0.047599,0.080884,0.0309,0.026111,0.094095,76.981069,0.247267,4.551976,6.465417,1.503819,2.538705,-49.838243,20.355169,2.446523,-14295.50684,0,15,81,0,64,97,100,100,84,100,100,100,100,94,88,97,97,91,59,3,100,100,74,100,42,88,100,13,100,284,9.012619101,-10.93188374,-0.084362913,3.60233212,-26.4349352,1.991709385,0.264975073,0.122626339,0.045973148,0.240956649,0.115931147,0.378031077
