Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,quality_score_0_100
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0006_01.jpg,26.87981,22.32808,0.626431,0.299111,0.01827,0.071559,0.0,7.087785,47,0.841773,0.0,0.0,0.068786,0.141177,0.0,0.0,0.021875,32.87413,0.289885,3.852917,3.061693,1.489167,1.962196,27.840877,4.938678,2.213113,-6627.455566,0.0,82,89,87,88,100,100,100,89,100,100,100,100,99,73,100,100,98,14,8,100,100,71,84,78,99,100,42,100,279,1.7368027932167447,-1.9940950503045598,0.14985892641394175,0.4140910585261892,1.1549521817316426,0.30440071240383887,-0.3622341445870443,-0.9053523540597517,-0.28672812651550583,0.15520399868702442,0.4619577917030753,0.6283077664024079,-0.030638082430319333,0.045027839616717996,0.371583736352203,0.2245260234756129,86.9044530873078
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0006_02.jpg,22.564867,48.639385,0.690311,0.270748,0.013806,0.087477,0.0,6.894651,47,0.844099,0.0,0.0,0.057612,0.110992,0.0,0.0,0.019157,29.400148,0.312473,3.233698,2.167266,1.461961,1.739548,8.609117,3.825676,2.605385,-14660.75293,0.0,46,77,89,80,99,100,100,86,100,100,100,100,98,82,100,100,98,12,12,100,100,65,35,98,100,100,13,100,282,1.0810001246762182,-1.5012003528388684,0.09304646659788315,-0.0546718985086657,0.4961799434874864,-0.1599179137421503,-0.13154636783325702,-0.44697682255127025,-0.1790139290659168,0.047576070320016935,0.05660755052794011,-0.11622790526173742,0.02394778498720425,-0.8061890144692728,-0.10486129809275538,-0.0498110054169069,83.86464097420097
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0006_03.jpg,23.166029,83.315324,0.494949,0.239201,0.010659,0.106436,0.0,6.720293,47,0.830953,0.0,0.0,0.076507,0.119093,0.0,0.0,0.006998,28.170788,0.323817,3.124972,2.982927,1.406529,1.710643,-1.56679,11.800585,-5.595977,-14563.00781,0.0,52,62,81,69,94,100,100,84,100,100,100,100,100,79,100,100,99,11,15,100,100,52,29,100,96,99,13,100,286,0.7321126443626741,-1.1524095979741436,0.48849101384635907,0.007112174237958158,0.5355268359519801,-0.13506722041363514,0.12515152908687782,-0.4901048200964412,-0.27225555415264724,-0.4504413318112721,-0.16659873958396093,-0.011607484684211525,0.11363225380533022,-0.49831374659817373,-0.16675096609845605,-0.20979180861924682,84.33374818324758
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0007_01.jpg,24.249109,3.116846,0.594675,0.280073,0.027705,0.13386,0.0,7.289959,47,0.910297,0.0,0.0,0.055933,0.005435,0.074733,0.0,0.082484,84.508537,0.345849,4.753516,3.518664,1.05983,1.831603,26.977554,4.541962,-9.445746,-8086.163086,0.0,62,98,86,83,92,100,100,91,100,100,100,100,97,96,93,100,92,67,22,100,100,3,58,79,99,97,35,100,284,1.0829272645973849,-0.2625210641587602,-0.31758726878978755,-0.4024670518402196,0.21509718007230463,0.9318803897979788,-0.5527749685320796,-0.2845773638452344,0.5980196450248092,0.8817463014057398,0.5167049475930511,0.0671576785037344,-0.4050198226333876,0.1153002629145964,-0.07040522565683907,-0.8513343956117551,88.59406933408935
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0007_02.jpg,23.546665,31.739289,0.704316,0.097115,0.002176,0.610556,0.0,5.491927,40,0.840286,0.504089,0.0,0.053059,0.0,0.0,0.0,0.012355,23.534666,0.305236,2.996906,3.405575,1.536129,1.779958,-20.649302,1.881065,2.036818,2494.417969,0.0,55,85,90,11,35,100,100,69,99,100,97,100,96,97,100,100,99,9,10,100,100,80,45,88,100,100,82,100,297,-1.098750546745601,-2.2196210893587436,3.2557948866253974,-0.6990064290662071,-1.6396349092542641,0.605545144942562,-0.5438945104667564,-0.371614871557658,0.4368508041902651,-0.20159155547001212,-0.14938758497166985,-0.9985051333502436,0.5814729120883437,1.3318907475281556,-1.399125567068918,0.510589754709108,77.84505117494807
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0008_01.jpg,17.2605,76.959863,0.052593,0.12546,0.015538,0.566061,0.0,6.336319,7,0.909729,0.0,0.0,0.09801,0.149231,0.001606,0.0,0.079368,47.042336,0.319031,2.638298,2.680851,1.378253,1.756596,-2.430967,16.679376,0.901143,-14583.91895,0.0,10,64,41,18,100,100,100,79,85,100,100,100,100,70,100,100,92,24,14,100,100,45,39,100,92,100,13,100,286,-0.5899684324623795,-1.2011794446232247,0.7298613841217952,-1.0297401763323537,0.5938115411010104,-1.1932119360994804,-0.0743388538587744,-0.6567706254808394,-1.1592552503039617,-0.8091544871857806,0.14193669811842674,-0.6184540631671641,0.8826760937149711,-1.0455191033239244,-0.1669067125055853,-0.479332296450263,76.9822703997567
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0008_03.jpg,25.762442,222.612002,0.556228,0.299901,0.015436,0.074679,0.0,6.956005,47,0.787084,0.0,0.326821,0.091227,0.079818,0.0,0.0,0.00932,30.9215,0.30286,3.278599,2.921524,1.512348,1.818418,4.957104,10.012762,-11.762935,3347.902832,0.309311,74,20,84,88,100,100,100,87,100,100,100,67,100,88,100,100,99,12,10,100,100,75,55,99,97,96,84,10,305,0.27647333368813604,-1.5453069391999235,0.263493038607964,1.7828833185349533,1.053439110261832,-1.7586516540031154,3.8362474234602364,0.32327769026493414,1.5424883878006739,0.9284905939292984,-0.2334360702809868,-0.10822444397228005,0.10457185220452507,0.5662966221617343,1.522016223936127,0.21201600378658753,90.18060025752646
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0008_05.jpg,22.944767,122.927254,0.346189,0.397144,0.029117,0.03519,0.0,7.341546,47,0.788538,0.0,0.449775,0.069335,0.030766,0.0,0.0,0.006844,20.133472,0.266425,3.206089,3.416324,1.78125,2.03125,-19.089603,6.186306,4.173871,-5900.998535,0.0,49,46,73,98,91,100,100,92,100,100,100,55,99,94,100,100,99,8,5,100,100,98,91,89,99,99,46,100,297,0.7743514284718811,-2.945849266864457,-0.19582457096138536,2.1497082606916664,1.2353378451491268,0.18850683875036608,2.8092716470878187,1.3770647236917057,0.6283397630158188,0.7530652231104444,0.13717473224340881,-2.726382998944348,-0.12487672645068186,0.3112331951999805,1.2793910722767998,0.12167474296947034,86.71947643690703
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0009_01.jpg,27.932735,27.531669,0.601457,0.433027,0.023582,0.017855,9.6e-05,7.308876,47,0.882531,0.459221,0.0,0.061446,0.109654,0.0,0.0,0.017541,51.667034,0.283378,3.978747,3.380904,1.612825,1.933386,20.140244,-6.179081,8.817153,-6405.643066,0.0,87,87,86,99,96,100,99,91,100,100,98,100,98,82,100,100,98,29,7,100,100,89,79,88,99,98,43,100,298,1.9758778898025477,-1.9547916118854352,-0.023149008764216248,0.6181748159167819,0.6837569202274769,0.5887222473175276,-0.3196227583274222,-0.3661172001606432,0.011383302153014491,0.4452657704851963,0.3819311316050598,0.6782684337895063,-0.1448277729423503,0.09912873893810963,0.290381486471137,0.7701030093686569,88.54532703776066
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0009_02.jpg,23.154417,142.065124,0.56933,0.157003,0.012548,0.381141,0.0,6.623587,45,0.803214,1.579124,0.0,0.084303,0.102044,0.0,0.0,0.016527,32.946806,0.327523,2.786988,3.230372,1.326841,1.729932,-16.590022,10.777554,11.989045,-13338.64258,0.0,51,40,84,30,98,100,100,83,100,100,92,100,100,84,100,100,98,14,16,100,100,32,33,92,97,96,16,100,296,0.19910003191300416,-0.7820124326150824,1.0507978547231227,-0.4462923425141832,0.6930871910425119,-0.3764652259470645,0.40657543049682243,0.23644717054871178,-0.09725971500560947,-1.0885681266751353,-0.4389180110675939,0.2260060475022835,0.676608378850534,-0.4772894412999853,-0.08509396117076362,-0.7379371174416902,84.6821441135815
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0010_01.jpg,27.364307,55.596016,0.163453,0.268368,0.020664,0.119663,0.0,7.110118,47,0.787377,4.465105,0.0,0.067461,0.011234,0.0,0.0,0.017659,47.129829,0.342356,3.658274,3.229217,1.084417,1.852546,20.015538,-13.668877,12.043677,5406.448242,0.0,84,74,58,80,99,100,100,89,100,100,78,100,99,96,100,100,98,24,21,100,100,4,63,88,94,96,89,100,271,1.3403640111091577,-0.5650033467599368,0.39269019963540935,0.24909663784942607,0.8974951383339499,0.4392354264160486,-0.7336928893069516,0.6913857294095688,0.9424877510756225,0.11592508371010538,0.0517258337164839,0.7924596803160274,-0.07323876603527647,0.27508770436748614,0.30952496375418387,-1.3190391237263708,91.30305857315736
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0010_02.jpg,24.18755,281.949869,0.424558,0.26971,0.018052,0.110363,0.0,7.017478,50,0.864564,0.44254,0.074046,0.084304,0.09663,0.0,0.0,0.033946,43.07211,0.344769,3.800575,3.162895,1.173842,1.724829,24.46585,11.149931,-9.08688,-13528.60938,0.0,61,12,77,80,100,100,100,88,100,100,98,93,100,85,100,100,97,21,22,100,100,9,32,83,96,98,15,100,305,0.69038125721468,-0.14785241798503765,-0.04426158355584824,0.6695753759624334,0.8649696749785665,0.045232432153126424,1.4778410751537838,0.5378904603294246,-0.10406626858659575,-1.1268923511353397,-0.778270980221287,0.23850380577674826,-0.140617654113333,-0.24418118680012502,0.18548626376855432,-1.165804762379221,88.93045226114987
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0011_01.jpg,28.895021,60.427859,0.602854,0.182918,0.015699,0.313961,0.0,6.777953,47,0.880753,0.0,0.0,0.075608,0.005957,0.0,0.0,0.026591,93.977269,0.43266,4.153846,3.192308,0.828012,1.483273,33.902501,-7.826882,6.220402,-473.64328,0.0,91,72,86,42,100,100,100,85,100,100,100,100,100,96,100,100,97,77,83,100,100,0,4,69,98,99,71,100,280,0.5598606854187039,1.6691218605035192,1.0379724396764625,-0.7637172508249293,0.9688468235998666,1.1517525756431146,0.057528041182480553,0.0323198344093831,0.6494334806922574,0.4926807558517938,-0.0012860673559115408,0.38225409938725646,0.44716031249712146,-0.2093927230002977,-0.01622193733140423,-0.28250271860122206,96.18006382573623
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0011_02.jpg,25.032417,173.230744,0.59083,0.237451,0.020868,0.201935,0.0,7.098869,50,0.904107,0.0,0.0,0.072397,0.091827,0.0,0.0,0.01132,65.19759,0.326418,3.207827,2.04988,1.32234,1.741218,11.422818,10.061604,14.422535,-17881.61914,0.0,69,31,85,68,98,100,100,89,100,100,100,100,99,86,100,100,99,44,16,100,100,32,36,96,97,94,7,100,279,1.0393820925588568,-0.22933427918888985,0.2666709121876357,0.2643711133821515,0.5466327129308516,0.24477152441393055,0.8720834367090828,0.2645169681437887,-0.16436844075591953,-0.7988962997380918,-0.5276170558487461,0.6354322572261133,0.05566663589685491,-0.23858986901890883,-0.011748831760521062,-0.3061750413236753,89.72133553410836
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0012_01.jpg,32.012543,22.655428,0.412109,0.227272,0.008742,0.104522,0.0,6.563934,50,0.888348,0.0,0.0,0.086051,0.133825,0.0,0.0,0.003264,70.06118,0.304307,3.3568,3.328232,1.455183,1.843232,-2.250469,1.814046,0.097496,-3986.942139,0.0,97,89,77,63,88,100,100,82,100,100,100,100,100,75,100,100,100,50,10,100,100,63,61,100,100,100,55,100,299,1.0261648610998892,-1.1581088199010972,1.26974171193586,0.11809283397248714,1.0080690161757755,0.7086783121751704,-0.4103050682077373,-0.897757920439369,-0.1371795447048849,0.13008783636474253,0.4645542288428806,0.5765014309855596,0.2623385536764004,0.529137421525146,0.1353353720014386,0.7758179845439728,89.24156382693529
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0012_02.jpg,16.47522,28.326943,0.676471,0.123713,0.01453,0.559185,0.0,6.315588,47,0.720173,4.522883,0.0,0.034576,0.033218,0.0,0.0,0.018272,17.00933,0.330813,2.941176,2.764706,1.293548,1.724731,1.897848,17.962703,-2.179717,-4383.568848,0.0,8,86,89,18,99,100,100,79,100,100,78,100,81,94,100,100,98,7,17,100,100,26,32,100,90,100,53,100,283,-0.28070811104644733,-1.274564208430466,1.1825615442698254,-1.277364842471695,0.31914860390137123,-1.0605850002465607,-1.0773132845455613,0.4302012213202942,0.579019105648048,-0.22545828196514922,0.0469286452830756,-0.8490466910514457,0.87891131013909,-1.200882076111299,-0.307812085066534,-1.328899492267177,79.15339718625896
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0012_03.jpg,18.042868,16.45224,0.693878,0.160513,0.026291,0.461517,0.0,6.70608,47,0.705165,0.890399,0.0,0.062618,0.125086,0.0,0.0,0.011704,17.271416,0.326357,3.012279,3.070208,1.420267,1.698146,-1.822797,2.44411,9.265497,-15745.89453,0.0,13,92,90,31,94,100,100,84,100,100,96,100,99,78,100,100,99,7,16,100,100,55,27,100,100,97,10,100,302,0.1533283578512068,-1.5640779657523518,0.7198456911710902,-0.8550039642849323,0.338633908401533,-0.8634875343019617,-0.7170169540459849,-0.8538399805677634,-0.18478100774419928,-0.187842533918567,0.14945595733306472,-1.0250194544672153,0.6146932297162943,-1.0225643694860351,-0.31973735110972956,-0.3894429169067791,78.49691352451518
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0013_01.jpg,27.503422,91.642069,0.6,0.288409,0.013757,0.067991,0.0,6.905973,50,0.831859,5.603315,0.0,0.056118,0.01456,0.002514,0.0,0.027004,38.878299,0.307992,4.029283,3.09224,1.437296,1.833286,34.565003,-1.606577,0.272325,-2865.685791,0.0,85,58,86,85,99,100,100,86,100,100,73,100,97,96,100,100,97,17,11,100,100,59,58,68,100,100,61,100,289,1.2982975675650645,-1.3556026995875057,0.46695277862437806,0.41869474741690954,0.746957130327659,0.14672818622394668,-0.4723948394625325,1.3152430519556435,0.797894557684445,-0.22099127551174455,-0.15868590924346831,0.9570364910745087,0.05419839283811799,0.04354805614611761,0.30622433457458453,-0.15697422571357822,89.40194196195873
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0013_04.jpg,22.697163,96.101597,0.066116,0.241111,0.022407,0.141965,0.0,6.999493,47,0.802593,0.0,0.0,0.052866,0.0,0.0,0.0,0.014647,19.044397,0.306982,3.258648,3.206089,1.471655,1.832626,-2.498183,6.31464,3.475473,-4371.272949,0.0,47,56,44,69,97,100,100,87,100,100,100,100,96,97,100,100,99,7,11,100,100,67,58,100,99,100,53,100,307,1.1870585845607733,-1.7180947736581282,0.38404412915997466,-0.14423060719789593,-0.08055479187675893,0.028483294008679206,0.510102836843542,0.46304676843820036,0.06765696896035918,-0.10030066729707642,-0.2439176166708298,0.15522857522630087,0.1856312207286497,-0.7586640259467992,-0.2677237482949889,-0.37577539785885117,84.77526859110075
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0014_01.jpg,29.559929,20.570079,0.421488,0.25248,0.018125,0.14574,0.0,7.061317,42,0.897879,0.0,0.0,0.053359,0.074993,0.0,0.0,0.013001,97.607416,0.423584,3.511553,2.928063,0.884974,1.482473,15.04811,8.56459,-6.406939,-6343.169434,2.6e-05,93,90,77,74,100,100,100,88,99,100,100,100,97,89,100,100,99,80,74,100,100,1,4,93,98,99,43,100,293,1.1028068747979145,1.5338818343563532,0.43688322538001034,-0.2174276169512947,1.1198140011878348,1.1580796145917127,-0.44805940763182717,-0.4858519828998164,0.5634179055611794,0.862025437562955,0.2635765344621659,0.30739132176347617,-0.03753052993563208,-0.10105706728582725,0.12548016599595252,-0.13574838085862903,96.70799247524344
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/validation/0014_02.jpg,25.798265,21.396741,0.358997,0.19389,0.012341,0.236316,0.0,6.756311,50,0.873877,0.0,0.0,0.06876,0.087589,0.0,0.0,0.00427,30.710578,0.332658,2.941742,3.072486,1.32268,1.683412,-4.991376,9.356795,8.234556,-8709.478516,0.0,75,90,74,47,97,100,100,84,100,100,100,100,99,87,100,100,100,12,17,100,100,32,24,99,97,98,32,100,284,0.874479733060258,-0.8602836428614443,1.1853992869960774,-0.503583151218691,0.8686765228221467,0.46669968838791587,-0.29542331939114447,-0.5694755605888686,0.21589744106664324,0.3611088726951298,0.2967395021037125,0.18064270959493356,0.4842458126252103,-0.24160630378834427,-0.026344179493220758,-0.601516666859912,88.17251483689809
